image_id,question,answer,data_type,candidates,hallucination_candidates,token_2_visual_evidence,image_source
000000172571,Scan the image for any forks.,"Yes, there is a fork visible in the image.",instruct_nonhalu_llava,"['yes', 'fork', 'visible', 'image']",[],"[{'word': 'yes', 'class': 'decision_token', 'bb_info': [[368.14, 63.6, 577.11, 116.32]]}, {'word': 'fork', 'class': 'object', 'bb_info': [[368.14, 63.6, 577.11, 116.32]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[368.14, 63.6, 577.11, 116.32]]}, {'word': 'image', 'class': 'decision_token', 'bb_info': []}]",coco-validation
000000572517,Is the bear wearing a collar as it walks near the water?,"No, the bear is not wearing a collar.",vqa_halu_qwen,"['no', 'bear', 'wearing', 'collar']",[],"[{'word': 'no', 'class': 'decision_token', 'bb_info': [[145.78, 72.25, 339.2, 245.67]]}, {'word': 'bear', 'class': 'object', 'bb_info': [[145.78, 72.25, 339.2, 245.67]]}, {'word': 'wearing', 'class': 'action', 'bb_info': [[145.78, 72.25, 339.2, 245.67]]}, {'word': 'collar', 'class': 'object', 'bb_info': []}]",coco-validation
000000425227,Is the person on the right holding a kite?,"Yes, the person on the right is holding a kite.",vqa_nonhalu_llava,"['yes', 'person', 'right', 'holding']",['kite'],"[{'word': 'yes', 'class': 'decision_token', 'bb_info': [[297.12, 494.24, 309.42, 526.46], [309.9, 495.12, 323.95, 525.71], [213.64, 353.09, 222.01, 365.46], [69.79, 66.15, 99.98, 122.85000000000001]]}, {'word': 'person', 'class': 'object', 'bb_info': [[297.12, 494.24, 309.42, 526.46], [309.9, 495.12, 323.95, 525.71]]}, {'word': 'right', 'class': 'attribute', 'bb_info': [[297.12, 494.24, 309.42, 526.46], [309.9, 495.12, 323.95, 525.71]]}, {'word': 'holding', 'class': 'action', 'bb_info': [[297.12, 494.24, 309.42, 526.46], [309.9, 495.12, 323.95, 525.71], [213.64, 353.09, 222.01, 365.46], [69.79, 66.15, 99.98, 122.85000000000001]]}]",coco-validation
000000522940,Describe the color and shape of the stop sign.,The stop sign is red and octagonal.,instruct_nonhalu_qwen,"['stop', 'sign', 'red', 'octagonal']",[],"[{'word': 'stop', 'class': 'object', 'bb_info': [[8.59, 17.39, 367.96, 383.91999999999996]]}, {'word': 'sign', 'class': 'object', 'bb_info': [[8.59, 17.39, 367.96, 383.91999999999996]]}, {'word': 'red', 'class': 'attribute', 'bb_info': [[8.59, 17.39, 367.96, 383.91999999999996]]}, {'word': 'octagonal', 'class': 'attribute', 'bb_info': [[8.59, 17.39, 367.96, 383.91999999999996]]}]",coco-validation
000000025057,How many people are holding a frisbee in the image?,There is one man holding a frisbee in the image.,vqa_nonhalu_llava,"['one', 'man', 'holding', 'frisbee']",[],"[{'word': 'one', 'class': 'count', 'bb_info': [[97.1, 244.49, 142.84, 325.51], [127.99, 6.25, 428.89, 422.74]]}, {'word': 'man', 'class': 'object', 'bb_info': [[97.1, 244.49, 142.84, 325.51], [127.99, 6.25, 428.89, 422.74]]}, {'word': 'holding', 'class': 'action', 'bb_info': [[97.1, 244.49, 142.84, 325.51], [127.99, 6.25, 428.89, 422.74], [332.0, 129.25, 422.2, 204.09]]}, {'word': 'frisbee', 'class': 'object', 'bb_info': [[332.0, 129.25, 422.2, 204.09]]}]",coco-validation
000000536947,Is there a cat sitting on top of the refrigerator near the back wall?,"Yes, there is a cat sitting on top of the refrigerator near the back wall.",vqa_halu_llava,['refrigerator'],"['yes', 'cat', 'sitting', 'top', 'near', 'back', 'wall']","[{'word': 'refrigerator', 'class': 'object', 'bb_info': [[292.08, 133.26, 410.2, 350.16999999999996]]}]",coco-validation
000000212072,What shape is the stop sign in the image?,The stop sign in the image is octagonal.,vqa_nonhalu_qwen,"['stop', 'sign', 'image', 'octagonal']",[],"[{'word': 'stop', 'class': 'object', 'bb_info': [[310.4, 29.44, 460.56999999999994, 177.93]]}, {'word': 'sign', 'class': 'object', 'bb_info': [[310.4, 29.44, 460.56999999999994, 177.93]]}, {'word': 'image', 'class': 'decision_token', 'bb_info': []}, {'word': 'octagonal', 'class': 'attribute', 'bb_info': [[310.4, 29.44, 460.56999999999994, 177.93]]}]",coco-validation
000000523175,What object is holding the carrot?,A spoon is holding the carrot.,vqa_nonhalu_llava,"['spoon', 'holding', 'carrot']",[],"[{'word': 'spoon', 'class': 'object', 'bb_info': [[72.48, 72.17, 473.65000000000003, 309.13]]}, {'word': 'holding', 'class': 'action', 'bb_info': [[72.48, 72.17, 473.65000000000003, 309.13], [130.59, 210.0, 198.53, 263.82], [275.53, 269.01, 346.83, 328.87], [341.65, 186.79, 372.46, 236.97]]}, {'word': 'carrot', 'class': 'object', 'bb_info': [[130.59, 210.0, 198.53, 263.82], [275.53, 269.01, 346.83, 328.87], [341.65, 186.79, 372.46, 236.97]]}]",coco-validation
000000261318,What is depicted here visually?,"A man sitting on a red chair outdoors, talking on a cell phone, with luggage nearby, suggesting he might be waiting or resting during travel.",caption_nonhalu_qwen,"['man', 'sitting', 'on', 'red', 'chair', 'outdoors', 'talking', 'cell', 'phone', 'with', 'luggage', 'nearby']","['waiting', 'resting', 'travel']","[{'word': 'man', 'class': 'object', 'bb_info': [[91.6, 179.08, 304.12, 577.32]]}, {'word': 'sitting', 'class': 'action', 'bb_info': [[91.6, 179.08, 304.12, 577.32]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[91.6, 179.08, 304.12, 577.32], [127.14, 308.7, 335.52, 640.0]]}, {'word': 'red', 'class': 'attribute', 'bb_info': [[127.14, 308.7, 335.52, 640.0]]}, {'word': 'chair', 'class': 'object', 'bb_info': [[127.14, 308.7, 335.52, 640.0]]}, {'word': 'outdoors', 'class': 'attribute', 'bb_info': []}, {'word': 'talking', 'class': 'action', 'bb_info': [[91.6, 179.08, 304.12, 577.32]]}, {'word': 'cell', 'class': 'object', 'bb_info': [[172.4, 218.48, 200.08, 264.16999999999996]]}, {'word': 'phone', 'class': 'object', 'bb_info': [[172.4, 218.48, 200.08, 264.16999999999996]]}, {'word': 'with', 'class': 'relation', 'bb_info': [[91.6, 179.08, 304.12, 577.32], [0.0, 353.67, 76.43, 639.28], [353.8, 392.63, 425.71000000000004, 629.9300000000001], [73.82, 449.87, 147.62, 555.1]]}, {'word': 'luggage', 'class': 'object', 'bb_info': [[0.0, 353.67, 76.43, 639.28], [353.8, 392.63, 425.71000000000004, 629.9300000000001], [73.82, 449.87, 147.62, 555.1]]}, {'word': 'nearby', 'class': 'relation', 'bb_info': [[0.0, 353.67, 76.43, 639.28], [353.8, 392.63, 425.71000000000004, 629.9300000000001], [73.82, 449.87, 147.62, 555.1], [91.6, 179.08, 304.12, 577.32]]}]",coco-validation
000000344100,What object is placed inside the cup next to the sandwich?,A white plastic spoon is placed inside the cup next to the sandwich.,vqa_nonhalu_qwen,"['white', 'plastic', 'spoon', 'placed', 'inside', 'cup', 'next', 'sandwich']",[],"[{'word': 'white', 'class': 'attribute', 'bb_info': [[142.35, 107.54, 172.1, 163.2]]}, {'word': 'plastic', 'class': 'attribute', 'bb_info': [[142.35, 107.54, 172.1, 163.2]]}, {'word': 'spoon', 'class': 'object', 'bb_info': [[142.35, 107.54, 172.1, 163.2]]}, {'word': 'placed', 'class': 'action', 'bb_info': [[142.35, 107.54, 172.1, 163.2]]}, {'word': 'inside', 'class': 'relation', 'bb_info': [[142.35, 107.54, 172.1, 163.2], [86.83, 132.21, 169.07999999999998, 247.13]]}, {'word': 'cup', 'class': 'object', 'bb_info': [[86.83, 132.21, 169.07999999999998, 247.13]]}, {'word': 'next', 'class': 'relation', 'bb_info': [[86.83, 132.21, 169.07999999999998, 247.13], [393.42, 188.74, 501.84000000000003, 299.09000000000003]]}, {'word': 'sandwich', 'class': 'object', 'bb_info': [[393.42, 188.74, 501.84000000000003, 299.09000000000003]]}]",coco-validation
000000110784,Describe the interaction between the person and the truck that can be seen in the background of the image.,"The person is standing on the rear platform of the truck, appearing to be posing or performing for the camera, while the truck remains stationary on the street.",instruct_halu_qwen,"['person', 'standing', 'rear', 'platform', 'truck', 'stationary', 'street']","['posing', 'performing', 'camera']","[{'word': 'person', 'class': 'object', 'bb_info': [[185.64, 271.55, 234.31, 382.6]]}, {'word': 'standing', 'class': 'action', 'bb_info': [[185.64, 271.55, 234.31, 382.6]]}, {'word': 'rear', 'class': 'attribute', 'bb_info': [[0.0, 232.96, 273.54, 419.88]]}, {'word': 'platform', 'class': 'object', 'bb_info': []}, {'word': 'truck', 'class': 'object', 'bb_info': [[0.0, 232.96, 273.54, 419.88]]}, {'word': 'stationary', 'class': 'attribute', 'bb_info': [[0.0, 232.96, 273.54, 419.88]]}, {'word': 'street', 'class': 'object', 'bb_info': []}]",coco-validation
000000138819,What is the brand of the hairdryer placed next to the sink?,The hairdryer placed next to the sink is a Conair brand.,vqa_halu_llava,['sink'],"['hairdryer', 'placed', 'next_to', 'conair', 'brand']","[{'word': 'sink', 'class': 'object', 'bb_info': [[121.89, 21.57, 469.21, 227.6]]}]",coco-validation
000000440617,What color is the smoke coming from the train's chimney?,The smoke coming from the train's chimney is yellow.,vqa_halu_llava,['train'],"['smoke', 'chimney', 'yellow']","[{'word': 'train', 'class': 'object', 'bb_info': [[60.4, 190.92, 420.66999999999996, 324.66999999999996]]}]",coco-validation
000000530624,Describe the arrangement of the dog and bed in this image using only the provided objects.,"The dog is lying on the bed, partially covered by a floral blanket that drapes over its body and extends to the bed's edge.",instruct_nonhalu_qwen,"['dog', 'lying', 'on', 'bed', 'partially', 'covered', 'floral', 'blanket', 'drapes', 'over', 'body', 'extends', 'edge']",[],"[{'word': 'dog', 'class': 'object', 'bb_info': [[96.57, 107.19, 615.1199999999999, 301.28]]}, {'word': 'lying', 'class': 'action', 'bb_info': [[96.57, 107.19, 615.1199999999999, 301.28]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[96.57, 107.19, 615.1199999999999, 301.28], [0.0, 0.54, 640.0, 467.77000000000004]]}, {'word': 'bed', 'class': 'object', 'bb_info': [[0.0, 0.54, 640.0, 467.77000000000004]]}, {'word': 'partially', 'class': 'attribute', 'bb_info': [[96.57, 107.19, 615.1199999999999, 301.28]]}, {'word': 'covered', 'class': 'action', 'bb_info': [[96.57, 107.19, 615.1199999999999, 301.28]]}, {'word': 'floral', 'class': 'attribute', 'bb_info': []}, {'word': 'blanket', 'class': 'object', 'bb_info': []}, {'word': 'drapes', 'class': 'action', 'bb_info': []}, {'word': 'over', 'class': 'relation', 'bb_info': []}, {'word': 'body', 'class': 'object', 'bb_info': []}, {'word': 'extends', 'class': 'action', 'bb_info': []}, {'word': 'edge', 'class': 'object', 'bb_info': []}]",coco-validation
000000183675,Describe how the person is helping the horse climb the hill in the background.,"The person, who is wearing a cowboy hat and riding a horse, is helping the horse climb the hill in the background by guiding and controlling the horse's movements. The rider's position on the horse and the use of the reins allow them to communicate with the horse and direct it up the hill. This cooperation between the rider and the horse enables the horse to navigate the terrain more efficiently and safely, ensuring a smooth and controlled ascent.",instruct_halu_llava,"['person', 'wearing', 'cowboy', 'hat', 'riding', 'horse', 'hill', 'background', 'rider', 'position', 'reins']","['climb', 'guiding', 'controlling', 'movements', 'communicate', 'direct', 'up', 'cooperation', 'navigate', 'terrain', 'efficiently', 'safely', 'ensuring', 'smooth', 'ascent']","[{'word': 'person', 'class': 'object', 'bb_info': [[352.88, 15.33, 533.94, 406.09]]}, {'word': 'wearing', 'class': 'action', 'bb_info': [[352.88, 15.33, 533.94, 406.09]]}, {'word': 'cowboy', 'class': 'attribute', 'bb_info': [[352.88, 15.33, 533.94, 406.09]]}, {'word': 'hat', 'class': 'object', 'bb_info': []}, {'word': 'riding', 'class': 'action', 'bb_info': [[352.88, 15.33, 533.94, 406.09], [113.81, 113.18, 640.0, 412.0]]}, {'word': 'horse', 'class': 'object', 'bb_info': [[113.81, 113.18, 640.0, 412.0]]}, {'word': 'hill', 'class': 'object', 'bb_info': []}, {'word': 'background', 'class': 'attribute', 'bb_info': []}, {'word': 'rider', 'class': 'object', 'bb_info': [[352.88, 15.33, 533.94, 406.09]]}, {'word': 'position', 'class': 'attribute', 'bb_info': [[352.88, 15.33, 533.94, 406.09]]}, {'word': 'reins', 'class': 'object', 'bb_info': []}]",coco-validation
000000055150,Is the person on the right of the image using the book as a makeshift umbrella while standing next to the suitcase?,"No, the child is holding the book open, not using it as an umbrella.",vqa_halu_qwen,"['no', 'child', 'holding', 'open', 'not']","['book', 'umbrella']","[{'word': 'no', 'class': 'decision_token', 'bb_info': [[283.68, 108.42, 365.42, 228.63], [342.19, 127.86, 455.56, 221.38], [291.09, 198.99, 344.53999999999996, 219.35000000000002], [300.9, 165.08, 343.90999999999997, 202.03000000000003], [265.05, 268.62, 453.88, 338.81], [283.25, 200.38, 453.65999999999997, 273.87]]}, {'word': 'child', 'class': 'object', 'bb_info': [[283.68, 108.42, 365.42, 228.63], [342.19, 127.86, 455.56, 221.38]]}, {'word': 'holding', 'class': 'action', 'bb_info': [[283.68, 108.42, 365.42, 228.63], [342.19, 127.86, 455.56, 221.38], [291.09, 198.99, 344.53999999999996, 219.35000000000002], [300.9, 165.08, 343.90999999999997, 202.03000000000003]]}, {'word': 'open', 'class': 'attribute', 'bb_info': [[291.09, 198.99, 344.53999999999996, 219.35000000000002], [300.9, 165.08, 343.90999999999997, 202.03000000000003]]}, {'word': 'not', 'class': 'decision_token', 'bb_info': [[283.68, 108.42, 365.42, 228.63], [342.19, 127.86, 455.56, 221.38], [291.09, 198.99, 344.53999999999996, 219.35000000000002], [300.9, 165.08, 343.90999999999997, 202.03000000000003]]}]",coco-validation
000000100274,How many trains are visible in the image?,There are two trains visible in the image.,vqa_nonhalu_llava,"['two', 'trains', 'visible']",[],"[{'word': 'two', 'class': 'count', 'bb_info': [[488.55, 145.7, 528.94, 194.75], [266.06, 101.84, 379.92, 427.0]]}, {'word': 'trains', 'class': 'object', 'bb_info': [[488.55, 145.7, 528.94, 194.75], [266.06, 101.84, 379.92, 427.0]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[488.55, 145.7, 528.94, 194.75], [266.06, 101.84, 379.92, 427.0]]}]",coco-validation
000000031817,"List the actions being performed by each person on the motorcycles, especially noting who is talking on a mobile phone.","In the image, there are two people on motorcycles. One person is sitting on a motorcycle and talking on a mobile phone, while the other person is also sitting on a motorcycle, but not engaged in any activity. The person on the phone is likely communicating with someone, while the other person is either waiting for their turn to ride or simply observing the surroundings.",instruct_halu_llava,"['two', 'people', 'motorcycles', 'on', 'one', 'person', 'sitting', 'other', 'not', 'engaged', 'activity']","['talking', 'mobile', 'phone', 'communicating', 'waiting', 'ride', 'observing', 'surroundings']","[{'word': 'two', 'class': 'count', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03], [0.0, 147.75, 332.97, 633.51]]}, {'word': 'people', 'class': 'object', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03]]}, {'word': 'motorcycles', 'class': 'object', 'bb_info': [[0.0, 147.75, 332.97, 633.51]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03], [0.0, 147.75, 332.97, 633.51]]}, {'word': 'one', 'class': 'count', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03], [0.0, 147.75, 332.97, 633.51]]}, {'word': 'person', 'class': 'object', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03]]}, {'word': 'sitting', 'class': 'action', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03]]}, {'word': 'other', 'class': 'object', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03]]}, {'word': 'not', 'class': 'decision_token', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03]]}, {'word': 'engaged', 'class': 'action', 'bb_info': [[0.0, 68.82, 330.32, 609.72], [286.5, 0.72, 334.0, 229.44], [0.0, 77.94, 39.82, 187.84], [218.53, 0.0, 334.0, 292.73], [0.0, 0.0, 64.96, 132.03]]}, {'word': 'activity', 'class': 'object', 'bb_info': []}]",coco-validation
000000109916,How many cakes are visible in the image?,There are two cakes visible in the image.,vqa_nonhalu_llava,"['two', 'cakes', 'visible']",[],"[{'word': 'two', 'class': 'count', 'bb_info': [[121.91, 25.05, 342.51, 188.16000000000003]]}, {'word': 'cakes', 'class': 'object', 'bb_info': [[121.91, 25.05, 342.51, 188.16000000000003]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[121.91, 25.05, 342.51, 188.16000000000003]]}]",coco-validation
000000546829,Describe the dog fetching the red ball that is lying on the bench.,"Actually, there is no red ball in the image. The dog is sitting calmly on the bench, looking at the camera, with its leash resting beside it. The scene is peaceful, with greenery surrounding the wooden bench.",instruct_halu_qwen,"['no', 'dog', 'bench', 'looking', 'camera', 'leash', 'resting', 'beside', 'greenery', 'surrounding', 'wooden']","['red', 'ball', 'sitting', 'calmly', 'peaceful']","[{'word': 'no', 'class': 'decision_token', 'bb_info': []}, {'word': 'dog', 'class': 'object', 'bb_info': [[208.59, 147.46, 293.21000000000004, 289.18]]}, {'word': 'bench', 'class': 'object', 'bb_info': [[119.22, 143.51, 469.15999999999997, 402.92]]}, {'word': 'looking', 'class': 'action', 'bb_info': [[208.59, 147.46, 293.21000000000004, 289.18]]}, {'word': 'camera', 'class': 'object', 'bb_info': []}, {'word': 'leash', 'class': 'object', 'bb_info': []}, {'word': 'resting', 'class': 'action', 'bb_info': []}, {'word': 'beside', 'class': 'relation', 'bb_info': []}, {'word': 'greenery', 'class': 'object', 'bb_info': []}, {'word': 'surrounding', 'class': 'action', 'bb_info': []}, {'word': 'wooden', 'class': 'attribute', 'bb_info': [[119.22, 143.51, 469.15999999999997, 402.92]]}]",coco-validation
000000025057,How many people are holding a frisbee in the image?,One,vqa_nonhalu_qwen,['one'],[],"[{'word': 'one', 'class': 'count', 'bb_info': [[97.1, 244.49, 142.84, 325.51], [127.99, 6.25, 428.89, 422.74]]}]",coco-validation
000000526728,How many people are actively loading suitcases into the car?,Zero,vqa_halu_qwen,['zero'],[],"[{'word': 'zero', 'class': 'count', 'bb_info': []}]",coco-validation
000000400044,Is the person performing a trick over a half-pipe with other snowboarders watching?,"No, the person is not performing a trick over a half-pipe with other snowboarders watching. Instead, they are snowboarding down a snowy slope and jumping in the air, possibly performing a trick.",vqa_halu_llava,"['no', 'person', 'not', 'performing', 'trick', 'snowboarding', 'snowy', 'jumping', 'air', 'possibly']","['half-pipe', 'other', 'snowboarders', 'watching', 'down', 'slope']","[{'word': 'no', 'class': 'decision_token', 'bb_info': []}, {'word': 'person', 'class': 'object', 'bb_info': [[181.67, 309.74, 435.9, 540.94]]}, {'word': 'not', 'class': 'decision_token', 'bb_info': [[181.67, 309.74, 435.9, 540.94]]}, {'word': 'performing', 'class': 'action', 'bb_info': [[181.67, 309.74, 435.9, 540.94]]}, {'word': 'trick', 'class': 'object', 'bb_info': []}, {'word': 'snowboarding', 'class': 'action', 'bb_info': [[181.67, 309.74, 435.9, 540.94]]}, {'word': 'snowy', 'class': 'attribute', 'bb_info': []}, {'word': 'jumping', 'class': 'action', 'bb_info': [[181.67, 309.74, 435.9, 540.94]]}, {'word': 'air', 'class': 'object', 'bb_info': []}, {'word': 'possibly', 'class': 'decision_token', 'bb_info': [[181.67, 309.74, 435.9, 540.94]]}]",coco-validation
000000529105,Describe the activity the horse is performing with the other horse nearby.,"In the image, one horse is lying down in a grassy field, while the other horse is standing nearby. The standing horse appears to be watching over the lying horse, possibly providing a sense of security or companionship. This scene suggests a bond between the two horses, as they spend time together in the field.",instruct_halu_llava,"['one', 'horse', 'lying', 'down', 'grassy', 'field']","['other', 'standing', 'nearby', 'watching', 'over', 'security', 'companionship', 'bond', 'two', 'spend']","[{'word': 'one', 'class': 'count', 'bb_info': [[179.87, 163.57, 477.94, 357.83]]}, {'word': 'horse', 'class': 'object', 'bb_info': [[179.87, 163.57, 477.94, 357.83]]}, {'word': 'lying', 'class': 'action', 'bb_info': [[179.87, 163.57, 477.94, 357.83]]}, {'word': 'down', 'class': 'attribute', 'bb_info': [[179.87, 163.57, 477.94, 357.83]]}, {'word': 'grassy', 'class': 'attribute', 'bb_info': []}, {'word': 'field', 'class': 'object', 'bb_info': []}]",coco-validation
000000002473,Is the person on skis about to land on a giant inflatable cushion?,"No, the person is airborne over snow, not an inflatable cushion.",vqa_halu_qwen,"['no', 'person', 'airborne', 'over', 'snow']","['inflatable', 'cushion']","[{'word': 'no', 'class': 'decision_token', 'bb_info': []}, {'word': 'person', 'class': 'object', 'bb_info': [[243.73, 93.08, 374.22, 243.73000000000002], [436.85, 280.58, 498.45000000000005, 380.44], [119.06, 341.19, 143.03, 385.28], [32.39, 328.76, 58.16, 355.17]]}, {'word': 'airborne', 'class': 'attribute', 'bb_info': [[243.73, 93.08, 374.22, 243.73000000000002], [436.85, 280.58, 498.45000000000005, 380.44], [119.06, 341.19, 143.03, 385.28], [32.39, 328.76, 58.16, 355.17]]}, {'word': 'over', 'class': 'relation', 'bb_info': [[243.73, 93.08, 374.22, 243.73000000000002], [436.85, 280.58, 498.45000000000005, 380.44], [119.06, 341.19, 143.03, 385.28], [32.39, 328.76, 58.16, 355.17]]}, {'word': 'snow', 'class': 'object', 'bb_info': []}]",coco-validation
000000248616,What is the person holding in the middle frame?,tennis racket,vqa_nonhalu_qwen,"['tennis', 'racket']",[],"[{'word': 'tennis', 'class': 'attribute', 'bb_info': [[462.64, 204.44, 491.52, 258.75], [237.01, 57.57, 296.5, 181.36], [165.72, 218.62, 186.56, 233.26]]}, {'word': 'racket', 'class': 'object', 'bb_info': [[462.64, 204.44, 491.52, 258.75], [237.01, 57.57, 296.5, 181.36], [165.72, 218.62, 186.56, 233.26]]}]",coco-validation
000000032334,What type of fruit is placed on the table beside the wine glasses?,There is a grape placed on the table beside the wine glasses.,vqa_halu_llava,"['table', 'wine', 'glasses']","['grape', 'placed', 'beside']","[{'word': 'table', 'class': 'object', 'bb_info': []}, {'word': 'wine', 'class': 'attribute', 'bb_info': [[166.37, 248.07, 226.58, 341.95], [262.11, 251.33, 338.70000000000005, 360.27], [0.0, 277.17, 18.91, 362.71000000000004]]}, {'word': 'glasses', 'class': 'object', 'bb_info': [[166.37, 248.07, 226.58, 341.95], [262.11, 251.33, 338.70000000000005, 360.27], [0.0, 277.17, 18.91, 362.71000000000004]]}]",coco-validation
000000546976,What elements make up this image?,"The image features a man with spiky hair, wearing a red hoodie, and sticking out his tongue while riding a motorcycle. The motorcycle is positioned in the center of the scene, with the man sitting on it. The man appears to be enjoying his ride and having fun with his tongue out. The image captures a moment of playfulness and excitement.",caption_nonhalu_llava,"['man', 'spiky', 'hair', 'red', 'hoodie', 'sticking', 'out', 'tongue', 'motorcycle', 'positioned', 'scene', 'sitting', 'on', 'playfulness']","['riding', 'center', 'enjoying', 'fun', 'excitement']","[{'word': 'man', 'class': 'object', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'spiky', 'class': 'attribute', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'hair', 'class': 'object', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'red', 'class': 'attribute', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'hoodie', 'class': 'object', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'sticking', 'class': 'action', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'out', 'class': 'action', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'tongue', 'class': 'object', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'motorcycle', 'class': 'object', 'bb_info': [[24.33, 123.44, 486.58, 370.93]]}, {'word': 'positioned', 'class': 'attribute', 'bb_info': [[24.33, 123.44, 486.58, 370.93]]}, {'word': 'scene', 'class': 'object', 'bb_info': []}, {'word': 'sitting', 'class': 'action', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[47.19, 94.38, 422.19, 367.42], [24.33, 123.44, 486.58, 370.93]]}, {'word': 'playfulness', 'class': 'attribute', 'bb_info': [[47.19, 94.38, 422.19, 367.42]]}]",coco-validation
000000168883,Can you see a handbag near the person with hair rollers?,"Yes, a handbag is visible near the person with hair rollers.",vqa_nonhalu_qwen,"['yes', 'handbag', 'visible', 'near', 'person', 'hair', 'rollers']",[],"[{'word': 'yes', 'class': 'decision_token', 'bb_info': [[108.4, 390.64, 179.52, 508.54999999999995], [133.75, 122.01, 375.37, 632.57], [288.39, 463.38, 478.0, 640.0], [407.07, 391.31, 479.0, 623.49], [0.0, 26.86, 175.41, 632.1]]}, {'word': 'handbag', 'class': 'object', 'bb_info': [[108.4, 390.64, 179.52, 508.54999999999995]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[108.4, 390.64, 179.52, 508.54999999999995], [133.75, 122.01, 375.37, 632.57], [288.39, 463.38, 478.0, 640.0], [407.07, 391.31, 479.0, 623.49], [0.0, 26.86, 175.41, 632.1]]}, {'word': 'near', 'class': 'relation', 'bb_info': [[108.4, 390.64, 179.52, 508.54999999999995], [133.75, 122.01, 375.37, 632.57], [288.39, 463.38, 478.0, 640.0], [407.07, 391.31, 479.0, 623.49], [0.0, 26.86, 175.41, 632.1]]}, {'word': 'person', 'class': 'object', 'bb_info': [[133.75, 122.01, 375.37, 632.57], [288.39, 463.38, 478.0, 640.0], [407.07, 391.31, 479.0, 623.49], [0.0, 26.86, 175.41, 632.1]]}, {'word': 'hair', 'class': 'attribute', 'bb_info': []}, {'word': 'rollers', 'class': 'object', 'bb_info': []}]",coco-validation
000000536038,Is there a small dog curled up next to the person on the bed?,"No, there is no small dog curled up next to the person on the bed.",vqa_halu_qwen,"['no', 'person', 'on', 'bed']","['small', 'dog', 'curled', 'up', 'next', 'to']","[{'word': 'no', 'class': 'decision_token', 'bb_info': []}, {'word': 'person', 'class': 'object', 'bb_info': [[7.52, 300.94, 358.0, 637.64], [90.17, 145.69, 243.92000000000002, 316.13]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[7.52, 300.94, 358.0, 637.64], [90.17, 145.69, 243.92000000000002, 316.13], [2.88, 99.0, 358.0, 632.57]]}, {'word': 'bed', 'class': 'object', 'bb_info': [[2.88, 99.0, 358.0, 632.57]]}]",coco-validation
